1318,Mel Gibson
1319,Cathy Podewell
1320,Matthew Broderick
1321,Phoebe Cates
1322,Don Ameche
1323,Heather O'Rourke
1324,Zach Galligan
1325,Chevy Chase
1326,Andy Lau
1327,William Ragsdale
1328,Jackie Mason
1329,Laurence Fishburne
1330,Anthony Michael Hall
1331,Pierce Brosnan
1332,Fisher Stevens
1333,Bill Pullman
1334,River Phoenix
1335,Sean Connery
1336,Bette Midler
1337,Jason Beghe
1338,Demi Moore
1339,Davor Dujmovic
1340,Rob Lowe
1341,James Le Gros
1342,Jeff Bridges
1343,Carl Weathers
1344,Michael J. Fox
1345,Sidney Poitier
1346,George Dzundza
1347,Lukas Haas
1348,Sigourney Weaver
1349,James Caan
1350,Debra Winger
1351,Anthony Edwards
1352,Phil Collins
1353,Paul Reubens
1354,Molly Ringwald
1355,Peter Ustinov
1356,Patrick Dempsey
1357,Scott Grimes
1358,Treat Williams
1359,Eric Bogosian
1360,Justine Bateman
1361,Tchéky Karyo
1362,Rubén Blades
1363,Charlie Schlatter
1364,Judge Reinhold
1365,Molly Ringwald
1366,Gene Hackman
1367,Lea Thompson
1368,James Spader
1369,Forest Whitaker
1370,Mark Harmon
1371,Shafiq Syed
1372,Yahoo Serious
1373,Sally Field
1374,Tom Burlinson
1375,Richard Pryor
1376,Rebecca De Mornay
1377,Phil Davis
1378,Sidney Poitier
1379,Isabelle Adjani
1380,Anne Bancroft
1381,Cyndi Lauper
1382,Delphine Zentout
1383,Dennis Quaid
1384,Chuck Norris
1385,Dolph Lundgren
1386,Bernard Hill
1387,Corey Haim
1388,Burt Lancaster
1389,Ben Cross
1390,Traci Lords
1391,Alan Alda
1392,Robert Downey Jr.
1393,Dudley Moore
1394,Charles Bronson
1395,Billy Crystal
1396,Isaach De Bankolé
1397,Dan Aykroyd
1398,Michael Caine
1399,Jennifer Rubin
1400,Gena Rowlands
1401,Charlotte Burke
1402,Bruce Willis
1403,James Woods
1404,Cliff De Young
1405,Melanie Griffith
1406,Jennifer Jason Leigh
1407,Kathleen Turner
1408,Richard Gere
1409,Michael Keaton
1410,Amy Irving
1411,Don Ameche
1412,Matt Dillon
1413,Bobcat Goldthwait
1414,Peter Weller
1415,Stephen Geoffreys
1416,Ben Kingsley
1417,Jessica Lange
1418,David Keith
1419,John Glover
1420,George Newbern
1421,Louis Gossett Jr.
1422,Richard Hatch
1423,Joanna Pacula
1424,Tim Daly
1425,Natasha Richardson
1426,James Wilby
1427,Gary Oldman
1428,Imogen Stubbs
1429,Tony Pierce
1430,Meg Tilly
1431,Alan Boyce
1432,Chuck Norris
1433,Rob Lowe
1434,Theresa Russell
1435,Pete Postlethwaite
1436,Jim Varney
1437,Rebecca De Mornay
1438,Richard Dreyfuss
1439,Glenda Jackson
1440,Willem Dafoe
1441,John Cusack
1442,Hart Bochner
1443,Diane Keaton
1444,Harrison Ford
1445,Patrick Swayze
1446,Michael Keaton
1447,Keanu Reeves
1448,Kevin Costner
1449,Robin Williams
1450,Jodi Benson
1451,Ed Harris
1452,Michael J. Fox
1453,Danny Aiello
1454,Rick Moranis
1455,Tom Hanks
1456,Andrew McCarthy
1457,Ralph Macchio
1458,James Spader
1459,Billy Crystal
1460,Tom Berenger
1461,Shirley MacLaine
1462,Dale Midkiff
1463,John Candy
1464,Bill Murray
1465,Sylvester Stallone
1466,Tom Cruise
1467,Matthew Broderick
1468,Steve Martin
1469,Mel Gibson
1470,Chevy Chase
1471,Tom Hanks
1472,John Cusack
1473,Timothy Dalton
1474,Pauline Collins
1475,Eddie Murphy
1476,Sylvester Stallone
1477,Richard Bohringer
1478,Julian Sands
1479,Richard Pryor
1480,Michael J. Fox
1481,Gene Hackman
1482,Daniel Day-Lewis
1483,Michael Douglas
1484,Mickey Rourke
1485,Fred Savage
1486,Fred Savage
1487,'Weird Al' Yankovic
1488,John Travolta
1489,William Shatner
1490,Victoria Abril
1491,Dom DeLuise
1492,Jean-Claude Van Damme
1493,Richard Dreyfuss
1494,Peter Weller
1495,Eric Roberts
1496,Nicole Kidman
1497,Jean-Claude Van Damme
1498,Michael Douglas
1499,Shelley Long
1500,Morgan Freeman
1501,Matt Dillon
1502,Robert Englund
1503,Corey Feldman
1504,Donald Pleasence
1505,Greg Evigan
1506,Al Pacino
1507,John Ritter
1508,Jim Belushi
1509,Morgan Freeman
1510,Kenneth Branagh
1511,Tony Danza
1512,Jensen Daggett
1513,Robyn Lively
1514,Colin Firth
1515,John Hurt
1516,Jeff Bridges
1517,Michael Murphy
1518,Patrick Swayze
1519,Eric Stoltz
1520,Meryl Streep
1521,Masatoshi Nagase
1522,Paul Newman
1523,Sammi Davis
1524,Christian Slater
1525,Chevy Chase
1526,Christopher Walken
1527,Tim Robbins
1528,Martin Landau
1529,Tom Selleck
1530,Richard Dreyfuss
1531,Patrick Dempsey
1532,Val Kilmer
1533,N!xau
1534,Kris Kristofferson
1535,Cybill Shepherd
1536,Michael Keaton
1537,Jennifer Jason Leigh
1538,Gabriel Damon
1539,Charles Bronson
1540,Dennis Quaid
1541,Woody Allen
1542,Ted Danson
1543,Rutger Hauer
1544,Dick Durock
1545,Kevin Kline
1546,Robert De Niro
1547,Mickey Rourke
1548,John Candy
1549,Denzel Washington
1550,Paul Newman
1551,Bubba Smith
1552,Tom Selleck
1553,Rutger Hauer
1554,Clint Eastwood
1555,Nick Nolte
1556,Gary Graham
1557,Hulk Hogan
1558,Sean Connery
1559,Bette Davis
1560,Gary Oldman
1561,Terry O'Quinn
1562,Michael Paré
1563,Kevin Bacon
1564,Randy Quaid
1565,Robert De Niro
1566,Jack Lemmon
1567,Peter Boyle
1568,Richard E. Grant
1569,Staci Keanan
1570,John Lithgow
1571,Stephen Caffrey
1572,Edward Asner
1573,Ally Sheedy
1574,Gregory Hines
1575,Donald Sutherland
1576,Robert Englund
1577,John Travolta
1578,Willem Dafoe
1579,Adrienne Shelly
1580,James Woods
1581,Lance Henriksen
1582,Jeff Goldblum
1583,Ron Fazio
1584,Don Johnson
1585,Jessica Lange
1586,Matthew Modine
1587,Takeshi Kitano
1588,Kiefer Sutherland
1589,Lorraine Bracco
1590,Geneviève Lemon
1591,Kirk Cameron
1592,Holly Hunter
1593,Dexter Fletcher
1594,Michael Chiklis
1595,Donald Sutherland
1596,Lothaire Bluteau
1597,Jason Gedrick
1598,Jillian McWhirter
1599,Hoyt Axton
1600,Bernadette Peters
1601,Stephen Shellen
1602,Dorota Segda
1603,Jacqueline Bisset
1604,Andrew Stevens
1605,Nick Nolte
1606,Jeff Bridges
1607,Jenny Wright
1608,Glenn Close
1609,Emily Lloyd
1610,Kurt Russell
1611,Ron Silver
1612,David Bradley
1613,Burt Reynolds
1614,Mark Harmon
1615,Anthony Perkins
1616,Brooke Shields
1617,Anthony Edwards
1618,Zach Galligan
1619,Jane Fonda
1620,Judd Nelson
1621,Keith Coogan
1622,Michel Blanc
1623,Sam Elliott
1624,Gérard Depardieu
1625,Jesse Birdsall
1626,Cheech Marin
1627,Peter Falk
1628,Josef Sommer
1629,Ron Fazio
1630,Michael Dudikoff
1631,Sean Astin
1632,Clark Brandon
1633,Randy Quaid
1634,Roy Scheider
1635,Raul Julia
1636,Jonathan Emerson
1637,Marianne Sägebrecht
1638,Annabella Sciorra
1639,John Larroquette
1640,Jeremy Irons
1641,Diane Keaton
1642,Burt Reynolds
1643,Jim Brown
1644,Robert De Niro
1645,Al Pacino
1646,Arnold Schwarzenegger
1647,Richard Gere
1648,Macaulay Culkin
1649,Patrick Swayze
1650,Kevin Costner
1651,Kevin Bacon
1652,Bruce Willis
1653,James Caan
1654,Arnold Schwarzenegger
1655,Tom Hanks
1656,Judith Hoag
1657,Johnny Depp
1658,Sean Connery
1659,Warren Beatty
1660,Robert De Niro
1661,Natasha Richardson
1662,Nicolas Cage
1663,Danny Glover
1664,Peter Weller
1665,Anjelica Huston
1666,Tim Robbins
1667,Michael J. Fox
1668,Liam Neeson
1669,Don Johnson
1670,Johnny Depp
1671,Harrison Ford
1672,Jeff Daniels
1673,Tom Cruise
1674,Christopher Walken
1675,Zach Galligan
1676,Sylvester Stallone
1677,Emilio Estevez
1678,Gabriel Byrne
1679,Kevin Costner
1680,Balthazar Getty
1681,Anne Parillaud
1682,Cher
1683,Alex Vincent
1684,Tom Hanks
1685,Richard Linklater
1686,Kiefer Sutherland
1687,Leslie Cheung
1688,George C. Scott
1689,Tom Selleck
1690,Craig Sheffer
1691,Jack Nicholson
1692,Jean-Claude Van Damme
1693,Richard Gere
1694,Tom Selleck
1695,Michael Oliver
1696,Anjelica Huston
1697,Steve Martin
1698,Bob Newhart
1699,Christopher Reid
1700,Eddie Murphy
1701,Tony Todd
1702,Melanie Griffith
1703,Meryl Streep
1704,Fred Ward
1705,Steven Seagal
1706,Christian Slater
1707,Mel Gibson
1708,Jonathan Brandis
1709,Charlie Sheen
1710,Kate Hodge
1711,Jeremy Irons
1712,James Lorinz
1713,Sean Penn
1714,Mel Gibson
1715,Matthew Modine
1716,Andrew Dice Clay
1717,Steven Seagal
1718,Keely Christian
1719,Akira Terao
1720,Mel Gibson
1721,Kevin Kline
1722,Bradley Gregg
1723,Jean-Claude Van Damme
1724,Susan Sarandon
1725,Hossain Sabzian
1726,Bill Murray
1727,Dylan McDermott
1728,Jim Belushi
1729,Marlon Brando
1730,Jamie Lee Curtis
1731,Gary Kemp
1732,Charlie Sheen
1733,David Andrews
1734,Debra Winger
1735,Dolph Lundgren
1736,Christopher Walken
1737,Denzel Washington
1738,Winona Ryder
1739,Rob Lowe
1740,John Travolta
1741,Gary Oldman
1742,Debbie Harry
1743,Clint Eastwood
1744,Gérard Depardieu
1745,Carolyn Farina
1746,Solomon Perel
1747,Gérard Depardieu
1748,Paul Hogan
1749,Debra Winger
1750,Juliet Stevenson
1751,Robert Redford
1752,Alan Young
1753,Sean Connery
1754,Alison Steadman
1755,George O'Hanlon
1756,Clint Eastwood
1757,Aidan Quinn
1758,Gene Hackman
1759,Robin Williams
1760,Jim Belushi
1761,Jeff Bridges
1762,Jenny Seagrove
1763,Leslie Nielsen
1764,Nicolas Cage
1765,Fred Ward
1766,Richard Harris
1767,Jason Patric
1768,Mia Farrow
1769,C. Thomas Howell
1770,Lou Diamond Phillips
1771,Chuck Norris
1772,Mickey Rourke
1773,Gong Li
1774,Charlie Sheen
1775,Bill Pullman
1776,Jean Rochefort
1777,Jim Varney
1778,Richard Alexander
1779,Jared Rushton
1780,Sissy Spacek
1781,Patrick Bergin
1782,Adrienne Barbeau
1783,Paul Newman
1784,Adrienne Shelly
1785,Dudley Moore
1786,Michael Caine
1787,Steve Guttenberg
1788,John Hurt
1789,Eric Idle
1790,Nick Nolte
1791,Kerry Fox
1792,Jane Fonda
1793,Dennis Hopper
1794,Jessica Lange
1795,Roger Rose
1796,Bill Cosby
1797,Chris Young
1798,Frances McDormand
1799,Marcello Mastroianni
1800,Douglas Barr
1801,Ed Begley Jr.
1802,Alan Alda
1803,James Bond III
1804,Bob Hoskins
1805,Philippe Caubère
1806,Tim Roth
1807,Christina Applegate
1808,Bette Midler
1809,Laura Harring
1810,Gene Hackman
1811,Anne Teyssèdre
1812,Danny Glover
1813,Dabney Coleman
1814,Tom Berenger
1815,Takeshi Kitano
1816,Anthony Edwards
1817,Dabney Coleman
1818,Michael Dudikoff
1819,Louis Tripp
1820,Dennis Quaid
1821,Tilda Swinton
1822,J. Eddie Peck
1823,Cheech Marin
1824,Miou-Miou
1825,Brian Dennehy
1826,Alice Diabo
1827,Dana Carvey
1828,Gene Wilder
1829,Prince
1830,Patrick Dempsey
1831,Kirstie Alley
1832,Adrian Pasdar
1833,Marc Singer
1834,Nicole Eggert
1835,Roy Scheider
1836,Barbara Hershey
1837,Theresa Russell
1838,Fabrice Luchini
1839,Takaaki Enoki
1840,Kenny Ireland
1841,Liv Ullmann
1842,Lena Stolze
1843,Michael Gottli
1844,Arnold Schwarzenegger
1845,Patrick Swayze
1846,Jodie Foster
1847,Dustin Hoffman
1848,Cuba Gooding Jr.
1849,Robert De Niro
1850,Frank Whaley
1851,Anjelica Huston
1852,Susan Sarandon
1853,Maribel Verdú
1854,Kevin Costner
1855,Val Kilmer
1856,Paige O'Hara
1857,Kathy Bates
1858,Kevin Costner
1859,Billy Campbell
1860,Anna Chlumsky
1861,Kurt Russell
1862,Keanu Reeves
1863,Steve Martin
1864,Billy Crystal
1865,Christina Applegate
1866,Jeff Bridges
1867,Lawrence Ng
1868,Julia Roberts
1869,Michel Piccoli
1870,Brian Krause
1871,Bruce Willis
1872,William Shatner
1873,River Phoenix
1874,Phoebe Cates
1875,Charlie Sheen
1876,Bruce Willis
1877,Barbra Streisand
1878,John Turturro
1879,Chevy Chase
1880,Bill Murray
1881,Peter Weller
1882,Paige Turco
1883,Leslie Nielsen
1884,Jean-Claude Van Damme
1885,Robert Arkins
1886,Sam Waterston
1887,Irène Jacob
1888,Wesley Snipes
1889,Sean Astin
1890,Brandon Quintin Adams
1891,Harrison Ford
1892,Warren Beatty
1893,Michael J. Fox
1894,Marie-Laure Dougnac
1895,Winona Ryder
1896,Justin Whalin
1897,Robert Englund
1898,Sylvester Stallone
1899,Juliette Binoche
1900,Christopher Lambert
1901,Brian Bosworth
1902,Gabrielle Anwar
1903,Dolph Lundgren
1904,Wesley Snipes
1905,Mickey Rourke
1906,Sally Field
1907,Albert Brooks
1908,Danny Glover
1909,John Ritter
1910,Michael J. Fox
1911,Denzel Washington
1912,Steve Martin
1913,Jason Patric
1914,Kenneth Branagh
1915,Steven Seagal
1916,Miki Imai
1917,David Morse
1918,James Stewart
1919,Mel Brooks
1920,Al Pacino
1921,Danny Glover
1922,Alan Rickman
1923,Joe Mantegna
1924,Sally Field
1925,Jim Belushi
1926,Mimi Rogers
1927,Kristy Swanson
1928,Glen Campbell
1929,Scott Bakula
1930,Vanilla Ice
1931,Nina Siemaszko
1932,Ellen Barkin
1933,Ethan Hawke
1934,William Hurt
1935,John Candy
1936,Ed O'Neill
1937,Tom Berenger
1938,Gong Li
1939,Hulk Hogan
1940,Jill Schoelen
1941,Christian Slater
1942,Jackie Chan
1943,Richard Grieco
1944,Demi Moore
1945,Julia Roberts
1946,River Phoenix
1947,Theresa Russell
1948,Ned Beatty
1949,Danny DeVito
1950,John Candy
1951,Noah Taylor
1952,Lance Henriksen
1953,Victoria Abril
1954,Jodie Foster
1955,Woody Allen
1956,Bobcat Goldthwait
1957,Lothaire Bluteau
1958,Dustin Hoffman
1959,Barbara Sukowa
1960,William Hurt
1961,Jeremy Irons
1962,Brad Pitt
1963,Ethan Hawke
1964,Jim Varney
1965,Robert Townsend
1966,Denzel Washington
1967,Kim Basinger
1968,Kevin Bacon
1969,Edith Meeks
1970,John Goodman
1971,Alfred Molina
1972,Diego Abatantuono
1973,Christopher Reid
1974,Goldie Hawn
1975,Jeff Speakman
1976,Gene Hackman
1977,Liam Neeson
1978,Steven Waddington
1979,Claire Bloom
1980,Laura Dern
1981,Griffin Dunne
1982,Michael Biehn
1983,John Gielgud
1984,Martin Short
1985,Bryan Brown
1986,Elias Koteas
1987,Demi Moore
1988,Richard Pryor
1989,Bette Midler
1990,Marc Singer
1991,Christopher Walken
1992,Gregory Hines
1993,Forest Whitaker
1994,Sachiko Murase
1995,Sasha Mitchell
1996,Kathleen Turner
1997,Joe Pesci
1998,Hugo Weaving
1999,Tom Berenger
2000,John Cusack
2001,Judy Davis
2002,Matt Dillon
2003,Robert De Niro
2004,Sharon Stone
2005,Helena Bonham Carter
2006,Gérard Depardieu
2007,Chuck Norris
2008,Cindy Williams
2009,Kevin Bacon
2010,Jeff Fahey
2011,Michael Keaton
2012,Andrew McCarthy
2013,Tommy Davidson
2014,Anthony Hopkins
2015,Harley Jane Kozak
2016,Anthony LaPaglia
2017,John Travolta
2018,Cora Lee Day
2019,Richard Dreyfuss
2020,Daniel Giménez Cacho
2021,Ken Wahl
2022,Patrick Dempsey
2023,Melanie Griffith
2024,Isabelle Huppert
2025,Gene Hackman
2026,Edward James Olmos
2027,Vincent Spano
2028,Robert Carlyle
2029,John Malkovich
2030,Kevin Anderson
2031,Sam Shepard
2032,Madeleine Stowe
2033,Michael Biehn
2034,Peter Berg
2035,Brooke Adams
2036,Jacques Dutronc
2037,Peter Berg
2038,Victoria Abril
2039,Roberto Benigni
2040,Liza Minnelli
2041,Tom Hulce
2042,Gérard Depardieu
2043,Barbara Hershey
2044,Harvey Keitel
2045,Michael Douglas
2046,Virginia Madsen
2047,Joe Pesci
2048,Daniel Day-Lewis
2049,Gary Oldman
2050,Clint Eastwood
2051,Tom Cruise
2052,Tom Hanks
2053,Kevin Costner
2054,Al Pacino
2055,Michael Keaton
2056,Emilio Estevez
2057,Scott Weinger
2058,Whoopi Goldberg
2059,Sigourney Weaver
2060,Meryl Streep
2061,Tom Cruise
2062,Stephen Rea
2063,Anthony Hopkins
2064,Steven Seagal
2065,Laurence Fishburne
2066,Bridget Fonda
2067,Gabriel Byrne
2068,Al Pacino
2069,Mike Myers
2070,Bruce Campbell
2071,Craig Sheffer
2072,Sheryl Lee
2073,John Malkovich
2074,Charles Grodin
2075,Jean-Claude Van Damme
2076,Kristy Swanson
2077,Brian Krause
2078,Robert Downey Jr.
2079,Jane March
2080,Macaulay Culkin
2081,Annabella Sciorra
2082,Christian Bale
2083,Denzel Washington
2084,Harrison Ford
2085,Timothy Balme
2086,Drew Barrymore
2087,Robert Redford
2088,Jeff Fahey
2089,Tim Robbins
2090,Sean Astin
2091,Wesley Snipes
2092,Mel Gibson
2093,Edward James Olmos
2094,Carlos Gallardo
2095,Hugh Grant
2096,Edward Furlong
2097,Harvey Keitel
2098,Bridget Fonda
2099,Samantha Mathis
2100,Steve Martin
2101,Brendan Fraser
2102,Jack Nicholson
2103,Omar Epps
2104,Jeremy Irons
2105,Mel Gibson
2106,Benoît Poelvoorde
2107,Victor Wong
2108,Terry Farrell
2109,Madonna
2110,Rick Moranis
2111,Kurt Russell
2112,D.B. Sweeney
2113,Wesley Snipes
2114,Penélope Cruz
2115,Terence Knox
2116,Rodney Dangerfield
2117,Lorraine Bracco
2118,Paul Mercurio
2119,John Lithgow
2120,Tilda Swinton
2121,James Marshall
2122,Rutger Hauer
2123,Richard Kind
2124,Robin Williams
2125,Russell Crowe
2126,Gérard Depardieu
2127,George Strait
2128,Eddie Murphy
2129,Stephen Dorff
2130,Larry Drake
2131,Chuck Norris
2132,Sean Connery
2133,James Caan
2134,Val Kilmer
2135,Sylvester Stallone
2136,Anne Parillaud
2137,Kurt Russell
2138,Nick Nolte
2139,Richard Gere
2140,Bill Paxton
2141,John Ritter
2142,Kevin Kline
2143,Christopher Lambert
2144,John Candy
2145,Teri Garr
2146,Jackie Chan
2147,Andy Garcia
2148,Faizon Love
2149,Chevy Chase
2150,Hugh Laurie
2151,Emilio Estevez
2152,Marco Leonardi
2153,Steve Martin
2154,Michael Caine
2155,Christopher Reid
2156,James Woods
2157,Catherine Deneuve
2158,Olivier Gruner
2159,Christian Slater
2160,Michael Douglas
2161,Damon Wayans
2162,Woody Allen
2163,Bill Paxton
2164,Tate Donovan
2165,Brandon Lee
2166,Matthew Modine
2167,Dustin Hoffman
2168,Glenn Plummer
2169,Michael Caine
2170,Daniel Auteuil
2171,Miho Nikaido
2172,Tom Selleck
2173,Sean Young
2174,Chingmy Yau
2175,Goldie Hawn
2176,Jeremy Irons
2177,Eddie Murphy
2178,Willem Dafoe
2179,Fernando Fernán Gómez
2180,Daniel Schlachet
2181,Christopher Lambert
2182,Willem Dafoe
2183,Peter Berg
2184,Tim Robbins
2185,Whoopi Goldberg
2186,Maarten Smit
2187,Steve Buscemi
2188,Melanie Griffith
2189,Dermot Mulroney
2190,Mary McDonnell
2191,C. Thomas Howell
2192,Brooke Adams
2193,Jeff Bridges
2194,John Goodman
2195,Emmanuel Salinger
2196,Marlon Brando
2197,Trisha Todd
2198,Meg Ryan
2199,Samuel Fröler
2200,Joe Pesci
2201,Ray Liotta
2202,Armand Assante
2203,Gabriel Byrne
2204,Albert Finney
2205,Patrick Swayze
2206,Dolly Parton
2207,Chao-jung Chen
2208,Michelle Pfeiffer
2209,Billy Crystal
2210,Jackie Chan
2211,Louis Gossett Jr.
2212,Mike Dytri
2213,Robert John Burke
2214,Drew Barrymore
2215,Tom Selleck
2216,Maxime Collin
2217,Robert De Niro
2218,Annabella Sciorra
2219,Michael Rapaport
2220,Mansour Diouf
2221,Charlotte Véry
2222,Jack Nicholson
2223,Peter Greene
2224,John Turturro
2225,Matthew Broderick
2226,Tomorô Taguchi
2227,Jim Belushi
2228,James Spader
2229,Michael Dudikoff
2230,Jason Scott Lee
2231,Andie MacDowell
2232,Eric Stoltz
2233,Penelope Ann Miller
2234,Julie Kavner
2235,Robert Wuhl
2236,Bob Hoskins
2237,Bronson Pinchot
2238,Christine Lahti
2239,Helena Bergström
2240,Leigh McCormack
2241,Jet Li
2242,Lou Diamond Phillips
2243,Penelope Ann Miller
2244,Kurt Russell
2245,Tom Guiry
2246,Sam Neill
2247,Jason London
2248,Liam Neeson
2249,Christian Slater
2250,David Thewlis
2251,Cary Elwes
2252,Robert De Niro
2253,Johnny Depp
2254,Bette Midler
2255,Al Pacino
2256,Robin Williams
2257,Harrison Ford
2258,Sylvester Stallone
2259,Walter Matthau
2260,Michael Douglas
2261,Julia Roberts
2262,Tom Cruise
2263,Arnold Schwarzenegger
2264,Whoopi Goldberg
2265,Bill Murray
2266,Tom Hanks
2267,Bob Hoskins
2268,Tom Hanks
2269,Sylvester Stallone
2270,Holly Hunter
2271,Danny Elfman
2272,Thomas Ian Nicholas
2273,Damian Chapa
2274,Daniel Day-Lewis
2275,Ethan Hawke
2276,Anjelica Huston
2277,Robert Redford
2278,Clint Eastwood
2279,Daniel Day-Lewis
2280,Tyrin Turner
2281,Tom Berenger
2282,Charlie Sheen
2283,Michael J. Fox
2284,Kate Maberly
2285,Jason James Richter
2286,Robert John Burke
2287,Anthony Hopkins
2288,Jean-Claude Van Damme
2289,D.B. Sweeney
2290,John Candy
2291,Kevin Kline
2292,Brad Pitt
2293,Johnny Depp
2294,Sharon Stone
2295,Sean Astin
2296,Dan Aykroyd
2297,Mike Myers
2298,Charlie Sheen
2299,Kenneth Branagh
2300,Cary Elwes
2301,Emilio Estevez
2302,Robert De Niro
2303,Juliette Binoche
2304,Jack Lemmon
2305,Kevin Costner
2306,Warwick Davis
2307,Alec Baldwin
2308,Angela Bassett
2309,Andie MacDowell
2310,Pauly Shore
2311,Bruce Willis
2312,Kent McCord
2313,Joe Mantegna
2314,John D. LeMay
2315,John Goodman
2316,Macaulay Culkin
2317,Diedrich Bader
2318,Charles Grodin
2319,Eric Stoltz
2320,Federico Luppi
2321,Jason Patric
2322,Mike Myers
2323,Bridget Fonda
2324,Julian Sands
2325,Gary Oldman
2326,Sean Connery
2327,Michael J. Fox
2328,Elias Koteas
2329,Gabrielle Anwar
2330,Dominique Horwitz
2331,Shane McDermott
2332,River Phoenix
2333,Jeff Bridges
2334,Jeremy Irons
2335,Kathleen Turner
2336,Keanu Reeves
2337,Jason Scott Lee
2338,Janet Jackson
2339,Tamlyn Tomita
2340,Charlotte Gainsbourg
2341,Christian Slater
2342,Kevin Conroy
2343,Brooke Shields
2344,Robert Sean Leonard
2345,Robert Downey Jr.
2346,Max von Sydow
2347,Ashley Judd
2348,Will Smith
2349,Mel Gibson
2350,Leslie Cheung
2351,Tom Berenger
2352,Emilio Estevez
2353,Anthony Hopkins
2354,Johnny Depp
2355,Jean-Claude Van Damme
2356,Jesse Bradford
2357,Robert De Niro
2358,John Goodman
2359,Nicolas Cage
2360,James Caan
2361,Karen Allen
2362,Jeff Bridges
2363,Woody Allen
2364,Ernie Reyes Sr.
2365,Andrew McCarthy
2366,Christian Clavier
2367,Elijah Wood
2368,Whoopi Goldberg
2369,James Spader
2370,Jeremy Irons
2371,Timothy Hutton
2372,Mark Dacascos
2373,Michael Keaton
2374,Angel Aviles
2375,John Travolta
2376,Robert Townsend
2377,Armand Assante
2378,Chris Rock
2379,Jason Priestley
2380,Hiep Thi Le
2381,Alan Arkin
2382,Michael Crawford
2383,Mario Van Peebles
2384,Dennis Quaid
2385,Richard Gere
2386,Uma Thurman
2387,Michael J. Fox
2388,Eric Roberts
2389,Vincent Price
2390,Andrew Lowery
2391,Julian Sands
2392,Nu Yên-Khê Tran
2393,Peter Coyote
2394,Karina Lombard
2395,Rongguang Yu
2396,Hulk Hogan
2397,Kim Basinger
2398,Victor Wong
2399,Patrick Swayze
2400,Otto Sander
2401,Harvey Keitel
2402,Michael Biehn
2403,Kathy Bates
2404,Reese Witherspoon
2405,Rebecca De Mornay
2406,Winston Chao
2407,Richard Dreyfuss
2408,Paul Gross
2409,Dennis Haysbert
2410,Madeleine Stowe
2411,Rip Torn
2412,Wesley Snipes
2413,Ally Sheedy
2414,Richard Gere
2415,Diane Ladd
2416,Matt Dillon
2417,Burt Reynolds
2418,Tatsuo Matsumura
2419,Nanni Moretti
2420,Danny DeVito
2421,John Cusack
2422,Eric Stoltz
2423,Roberto Benigni
2424,Jackie Chan
2425,James Duval
2426,Phoebe Cates
2427,Kathleen Turner
2428,Kim Vithana
2429,Alan Bates
2430,Nicolas Cage
2431,Eric Idle
2432,Melanie Griffith
2433,Jamie Lee Curtis
2434,Darci Kistler
2435,Brad Johnson
2436,Derek Jarman
2437,Larry B. Scott
2438,Eric Christmas
2439,Wesley Snipes
2440,Debra Winger
2441,Jacob Tierney
2442,Liam Neeson
2443,Matthew Broderick
2444,Tim Robbins
2445,John Travolta
2446,Tom Hanks
2447,Jean Reno
2448,Arnold Schwarzenegger
2449,Matthew Broderick
2450,Jim Carrey
2451,Keanu Reeves
2452,Kurt Russell
2453,Travis Tedford
2454,Jim Carrey
2455,Brad Pitt
2456,Woody Harrelson
2457,Brandon Lee
2458,Brad Pitt
2459,Hugh Grant
2460,John Goodman
2461,Jim Carrey
2462,Susan Sarandon
2463,Jean-Claude Van Damme
2464,Brigitte Lin
2465,Harrison Ford
2466,Emilio Estevez
2467,Melanie Lynskey
2468,Brian O'Halloran
2469,Jonathan Jackson
2470,Mel Gibson
2471,Kevin Costner
2472,Linda Fiorentino
2473,Hugo Weaving
2474,Rick Moranis
2475,Johnny Depp
2476,Patrick Stewart
2477,Michael Douglas
2478,Danny Glover
2479,Sam Neill
2480,Macaulay Culkin
2481,Eddie Murphy
2482,Winona Ryder
2483,Leslie Nielsen
2484,Hugh Grant
2485,Irène Jacob
2486,Arnold Schwarzenegger
2487,Heather Langenkamp
2488,Lara Flynn Boyle
2489,Meryl Streep
2490,Brendan Fraser
2491,Renée Zellweger
2492,Pat Morita
2493,Jeff Bridges
2494,Bruce Willis
2495,Elijah Wood
2496,Toni Collette
2497,Susan Sarandon
2498,Brian Bonsall
2499,Nicolas Cage
2500,Marisa Tomei
2501,Rena Owen
2502,Jack Nicholson
2503,Robert De Niro
2504,Dana Delany
2505,Jason Scott Lee
2506,Tim Robbins
2507,Jean-Claude Van Damme
2508,Tim Allen
2509,Sylvester Stallone
2510,Macaulay Culkin
2511,Kerry Fox
2512,Kathleen Turner
2513,Madeleine Stowe
2514,Alec Baldwin
2515,Meg Ryan
2516,Jessica Lange
2517,Ralph Fiennes
2518,Rutger Hauer
2519,Gérard Depardieu
2520,Jodie Foster
2521,Zbigniew Zamachowski
2522,Dan Aykroyd
2523,Tom Berenger
2524,Alec Baldwin
2525,Charlie Sheen
2526,Emmanuelle Béart
2527,Johnny Depp
2528,Bruce Greenwood
2529,Martin Short
2530,Jodi Benson
2531,Robert Patrick
2532,Sigourney Weaver
2533,Jeremy Piven
2534,Massimo Troisi
2535,Luke Perry
2536,Nigel Hawthorne
2537,Antonio Banderas
2538,Paul Newman
2539,John Candy
