3714,55000000,99274467,Touchstone Pictures
3715,35000000,27965865,Avrora Media
3716,13500000,17989227,Fox Searchlight Pictures
3717,40000000,55707411,Warner Bros.
3718,75000000,215663859,Columbia Pictures
3719,83000000,59468275,Universal Pictures
3720,,940944,Canal+
3721,42000000,32168970,Dimension Films
3722,54000000,47053625,Dimension Films
3723,85000000,183611771,Cruella Productions
3724,80000000,33463969,Warner Bros.
3725,45000000,33978694,New Line Cinema
3726,63600000,19412993,Morgan Creek Entertainment
3727,55000000,33426588,Mutual Film Company
3728,46000000,107626125,Paramount Pictures
3729,43000000,80049764,Columbia Pictures
3730,80000000,39459427,Twentieth Century Fox
3731,75000000,36754634,David Kirschner Productions
3732,13000000,62464731,MFF Feature Film Productions
3733,30000000,47267829,Lewitt / Eberts Productions
3734,35000000,50802120,Universal Pictures
3735,25000000,91036760,Warner Bros.
3736,30000000,173959438,Twentieth Century Fox
3737,37000000,15910104,Code Entertainment
3738,,238471,Australian Film Finance Corporation (AFFC)
3739,29000000,59945183,Spyglass Entertainment
3740,29000000,26385941,Columbia Pictures
3741,,122121,Moonstone Entertainment
3742,15000000,47737094,Artisan Entertainment
3743,60000000,71732303,Seven Arts Pictures
3744,80000000,66579890,New Line Cinema
3745,1200000,11242521,Hart Sharp Entertainment
3746,65000000,110317580,Chester Films Inc.
3747,57000000,18133495,Columbia Pictures
3748,60000000,51880044,Columbia Pictures
3749,,1196218,1+2 Seisaku Iinkai
3750,,16575074,Working Dog
3751,90000000,14828081,Hammerhead Productions
3752,20000000,18404706,Branti Film Productions
3753,11000000,24419914,Open City Films
3754,8500000,13200972,Artisan Entertainment
3755,76000000,35134820,Capella International
3756,10000000,1961544,Artic Productions LLC
3757,84000000,166339890,Universal Pictures
3758,14000000,60103680,Légende Films
3759,65000000,62761005,Castle Rock Entertainment
3760,10000000,2463650,New Line Cinema
3761,8000000,11155214,Saturn Films
3762,19000000,19748009,Gullane Pictures
3763,10000000,148701,Haft Entertainment
3764,24000000,36609995,Metro-Goldwyn-Mayer (MGM)
3765,35000000,25850615,Punch 21 Productions
3766,32000000,9902115,Columbia Pictures
3767,250000,1182065,Artisan Entertainment
3768,65000000,90726668,Metro-Goldwyn-Mayer (MGM)
3769,6000000,10994533,Brant-Allen
3770,60000000,40400425,Morgan Creek Entertainment
3771,,8601053,El Mar Pictures
3772,4000000,4224065,Cloud Ten Pictures
3773,,580372,Behaviour Worldwide
3774,1500000,268117,New Oz Productions
3775,51000000,15471969,Castle Rock Entertainment
3776,10000000,28741330,Portman Entertainment Group
3777,2000000,2046433,double A Films
3778,1000000,24963,Myung Film Company Ltd.
3779,,,Fidélité Productions
3780,,1961054,Boneyard Entertainment
3781,25000000,15843608,Davis-Panzer Productions
3782,23000000,22844291,Artisan Entertainment
3783,24000000,924036,Miramax
3784,14000000,38574362,Phoenix Pictures
3785,8000000,10194274,Fox Searchlight Pictures
3786,24000000,12452362,Bel Air Entertainment
3787,,151086,Madhouse
3788,,25461,13 Productions
3789,24000000,13743212,Broadway Pictures
3790,20000000,22428990,Cinerenta Medienbeteiligungs KG
3791,1500000,12413888,FX Sound
3792,1000000,2019121,Banner Entertainment
3793,24000000,5280035,Morgan Creek Entertainment
3794,1000000,1666028,Green/Renzi
3795,,313768,Arts Council of England
3796,24000000,12591270,NPV Entertainment
3797,8500000,270745,Polygram Filmed Entertainment
3798,6000000,35547761,Alcon Entertainment
3799,,6531687,Fidélité Productions
3800,,126783,Rosa Filmes
3801,,274675,Raajkamal Films International
3802,21000000,6620242,Hollywood Pictures
3803,16000000,321279,StudioCanal
3804,63000000,10890222,Paramount Pictures
3805,3600000,43805,Animal Productions LLC
3806,65000000,40443010,Paramount Pictures
3807,,1322763,Canal+
3808,,9206279,Filmtown Entertainment
3809,30000000,103291131,Paramount Pictures
3810,,95242,Arte France Cinéma
3811,,254380,Max Films Productions
3812,,30915,FilmFour
3813,,60726164,ARP Sélection
3814,25000000,29934477,Dreamworks Pictures
3815,,80334,Arte France Cinéma
3816,35000000,53425292,Miramax
3817,,9719848,Monogatari
3818,10000000,15250594,Recorded Picture Company (RPC)
3819,,1400,British Broadcasting Corporation (BBC)
3820,35000000,29364989,Gramercy Pictures (I)
3821,10000000,5164404,Three Rivers Production
3822,14000000,3169930,Destination Films
3823,15000000,10873148,Fox 2000 Pictures
3824,8000000,105983,Icon Entertainment International
3825,30000000,96159800,Disney Television Animation
3826,60000000,14145677,Brillstein-Grey Entertainment
3827,,100544,Alicéléo
3828,3000000,40361,Miramax
3829,,14596148,Memfis Film
3830,8000000,3033646,7 Films Cinéma
3831,1000000,13276,Brillstein-Grey Entertainment
3832,13000000,299792,Pathé Pictures International
3833,50000000,31355910,Prufrock Pictures
3834,15000000,5753678,Merchant Ivory Productions
3835,5000000,16643191,Saban Entertainment
3836,,,Film Kraft
3837,,1111273,Daly-Harris Productions
3838,,6831,Arenafilm
3839,,,Coproduction Office
3840,25000000,24362772,Lakeshore Entertainment
3841,,,Tartan Films
3842,14000000,3284444,Hollywood Pictures
3843,,512451,Chaiken Films
3844,125000000,1006968171,Warner Bros.
3845,38000000,207305509,Universal Pictures
3846,93000000,897690072,New Line Cinema
3847,18000000,141774679,Metro-Goldwyn-Mayer (MGM)
3848,15000000,20263646,Les Films Alain Sarde
3849,115000000,579707738,Pixar Animation Studios
3850,19000000,355475245,Tokuma Shoten
3851,6000000,6981586,Pandora Cinema
3852,15000000,66468985,Columbia Pictures
3853,45000000,141220678,Dimension Films
3854,85000000,450717150,Warner Bros.
3855,60000000,487853320,DreamWorks Animation
3856,92000000,172989651,Revolution Studios
3857,58000000,316791257,Universal Pictures
3858,98000000,443280904,Universal Pictures
3859,140000000,449220945,Touchstone Pictures
3860,21000000,71444482,Touchstone Pictures
3861,10000000,173997108,Claudie Ossard Productions
3862,45000000,104876233,Warner Bros.
3863,100000000,235926552,Warner Bros.
3864,7000000,8764007,United Artists
3865,3000000,23182223,Fox Searchlight Pictures
3866,65000000,117487473,Columbia Pictures
3867,53000000,83282296,Apostle
3868,87000000,351692268,Metro-Goldwyn-Mayer (MGM)
3869,26000000,165335153,Walt Disney Pictures
3870,50000000,184935320,Twentieth Century Fox
3871,68000000,203388341,Paramount Pictures
3872,42000000,68467960,Warner Bros.
3873,100000000,362211740,Twentieth Century Fox
3874,17000000,209947037,Cruise/Wagner Productions
3875,17700000,30987695,Columbia Pictures
3876,120000000,186053725,Walt Disney Animation Studios
3877,48000000,85498534,Paramount Pictures
3878,34000000,19772447,Warner Bros.
3879,5000000,295206,Eureka Pictures
3880,40000000,141069860,Twentieth Century Fox
3881,28000000,60780981,Paramount Pictures
3882,93000000,368780809,Universal Pictures
3883,68000000,96976270,Paramount Pictures
3884,19800000,87754044,USA Films
3885,102000000,147080413,Hollywood Licensing Group
3886,10000000,59371303,United Artists
3887,,7640680,Alicia Produce
3888,32000000,44102389,Paramount Pictures
3889,80000000,98376292,Columbia Pictures
3890,42000000,35402320,Metro-Goldwyn-Mayer (MGM)
3891,4000000,45011434,Lee Daniels Entertainment
3892,35000000,147934180,Dimension Films
3893,40000000,91753202,Twentieth Century Fox
3894,,2672527,Téléma
3895,,704808,StudioCanal
3896,25000000,281995610,Miramax
3897,22000000,97818139,New Line Cinema
3898,72000000,27642707,Dreamworks Pictures
3899,,6766381,ARTE
3900,115000000,143049560,Universal Pictures
3901,115000000,274703340,Paramount Pictures
3902,30000000,287553595,LivePlanet
3903,11000000,17423030,David Kirschner Productions
3904,60000000,105178561,Paramount Pictures
3905,90000000,347325802,New Line Cinema
3906,13000000,131706809,Cort/Madden Productions
3907,75000000,54249294,Paramount Pictures
3908,48000000,35743308,Columbia Pictures
3909,47000000,85191134,Revolution Studios
3910,20000000,31283740,Jersey Films
3911,23000000,36642838,New Regency Productions
3912,62000000,18720175,Franchise Pictures
3913,68000000,114252154,Paramount Pictures
3914,11000000,17077882,New Line Cinema
3915,22000000,33788161,Dimension Films
3916,57000000,147845033,Dreamworks Pictures
3917,35000000,74558115,Twentieth Century Fox
3918,21150000,39438674,Bungalow Productions
3919,39000000,28510652,Morgan Creek Entertainment
3920,28000000,77516304,Miramax
3921,29000000,70752904,Metropolitan Filmexport
3922,35000000,29419291,Morgan Creek Entertainment
3923,35000000,13678913,Morgan Creek Entertainment
3924,28000000,14010832,Screen Gems
3925,20000000,18916623,Good Machine
3926,57000000,19334145,Warner Bros.
3927,70000000,14026418,Warner Bros.
3928,,765705,Arte France Cinéma
3929,22000000,26086706,Columbia Pictures
3930,30000000,23619609,Columbia Pictures
3931,35000000,94728529,Columbia Pictures
3932,35000000,57756408,Davis Entertainment
3933,1500000,1612259,USA Films
3934,24000000,14782676,Touchstone Pictures
3935,6000000,3645107,Killer Films
3936,16000000,29381649,Columbia Pictures
3937,68000000,65001485,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG
3938,14000000,14343028,New Regency Productions
3939,,318451,Daiei Eiga
3940,40000000,65754228,Warner Bros.
3941,48000000,76019048,Konrad Pictures
3942,50000000,100020092,New Regency Productions
3943,107000000,87812729,Columbia Pictures
3944,27000000,23903791,Winkler Films
3945,1400000,80631,Omega Project
3946,11000000,23430766,Revolution Studios
3947,75000000,67631903,Metro-Goldwyn-Mayer (MGM)
3948,75000000,7622365,Twentieth Century Fox
3949,1700000,44763181,Good Machine
3950,7000000,3313583,Paramount Pictures
3951,,3176880,Fox Searchlight Pictures
3952,13000000,5007898,Bandeira Entertainment
3953,39000000,14866015,Universal Pictures
3954,4500000,6582065,El Deseo
3955,10000000,42776760,Star Overseas
3956,30000000,102992536,Paramount Pictures
3957,94000000,54744738,Franchise Pictures
3958,22000000,19900366,Miramax
3959,,3007903,Bandai Visual Company
3960,,970676,Fireworks Pictures
3961,50000000,79958599,Warner Bros.
3962,,69958,Manic LLC
3963,,1724806,Aamir Khan Productions
3964,72000000,37317673,Castle Rock Entertainment
3965,29000000,36684136,Warner Bros.
3966,137000000,85131830,Chris Lee Productions
3967,49000000,74005691,Revolution Studios
3968,,396897,Cité-Amérique
3969,27000000,16923761,New Line Cinema
3970,60000000,200687492,Warner Bros.
3971,31000000,30919415,Castle Rock Entertainment
3972,46000000,138307673,Revolution Studios
3973,25000000,64437847,Twentieth Century Fox
3974,57000000,62112895,Universal Pictures
3975,1500000,1309316,Fuller Films
3976,,316221,Excel Entertainment
3977,23000000,38689940,Fox 2000 Pictures
3978,,7310206,Paramount Pictures
3979,,15713204,Manhattan Pictures International
3980,,13782896,Typhoon
3981,,262891,Bandai Visual Company
3982,21000000,28008462,Columbia Pictures
3983,27000000,12881605,Alliance Atlantis Communications
3984,60000000,56359980,New Line Cinema
3985,5500000,16153953,British Broadcasting Corporation (BBC)
3986,,24322180,"BKM, kulturelle Filmförderung des Bundes"
3987,13000000,19937988,Touchstone Pictures
3988,53000000,29715606,Franchise Pictures
3989,,4858869,Noé Productions
3990,7500000,11334547,Dharma Productions
3991,15000000,2300684,FilmFour
3992,,4931888,Fine Line Features
3993,,830286,IMF Internationale Medien und Film GmbH & Co. Produktions KG
3994,40000000,32533802,Centurion
3995,5000000,19260537,Chickie the Cop
3996,13000000,16171098,FilmFour
3997,,1574660,Fine Line Features
3998,5000000,5480653,Artisan Entertainment
3999,18000000,13578186,October Films
4000,70000000,176104344,Twentieth Century Fox
4001,,15571,ARTE
4002,25000000,18634654,Walt Disney Pictures
4003,,1460687,Artisan Entertainment
4004,,10366360,EuropaCorp
4005,17000000,4299141,Lost Soul Productions
4006,50000000,39976235,Twentieth Century Fox
4007,38000000,24690441,Miramax
4008,3000000,10031529,i5 Films
4009,,11767402,Sacher Film
4010,1000000,10013424,Fox Searchlight Pictures
4011,30000000,18195610,Metro-Goldwyn-Mayer (MGM)
4012,35000000,16176732,Gaumont
4013,,12806614,New Line Cinema
4014,,30787356,IFC Productions
4015,,15747450,MBP (Germany)
4016,700000,1846059,Alter Ego Entertainment
4017,7000000,10229331,Lions Gate Films
4018,16000000,8378853,New Line Cinema
4019,25000000,12320393,Twentieth Century Fox
4020,38000000,763740,Greisman Productions
4021,60000000,38464131,Metro-Goldwyn-Mayer (MGM)
4022,14000000,13127022,Universal Pictures
4023,22000000,5271666,Twentieth Century Fox
4024,49000000,71186502,3 Arts Entertainment
4025,100000,515900,Detour Filmproduction
4026,35000000,43057552,Warner Bros.
4027,13000000,22391450,Screen Gems
4028,30000000,8694320,Dimension Films
4029,,1318945,New Line Cinema
4030,15000000,4035192,Bandai Visual Company
4031,,384098,Abandon Pictures
4032,,4634077,Samuel Goldwyn Films
4033,30000000,1198113,Alcon Entertainment
4034,250000,4677852,Blow Up Pictures
4035,,270811,4k Films
4036,11000000,25272752,Touchstone Pictures
4037,,5393526,Canal+
4038,23000000,44460850,Disney Television Animation
4039,7000000,4760014,3Mark Entertainment
4040,5000000,621592,Killer Films
4041,8000000,2534372,Artisan Entertainment
4042,20000000,5323109,Ecosse Films
4043,33000000,18914307,Dreamworks Pictures
4044,139000000,825025036,Columbia Pictures
4045,68000000,193921372,Paramount Pictures
4046,41000000,242875078,Imagine Entertainment
4047,35000000,120072577,R.P. Productions
4048,100000000,879602366,Warner Bros.
4049,94000000,947495095,New Line Cinema
4050,80000000,181001478,Dreamworks Pictures
4051,33000000,102984862,Constantin Film
4052,52000000,352114312,Dreamworks Pictures
4053,8000000,85720385,DNA Films
4054,,30680793,O2 Filmes
4055,,6479328,120 Films
4056,48000000,249348933,Dreamworks Pictures
4057,72000000,408247917,Touchstone Pictures
4058,60000000,214034224,Universal Pictures
4059,115000000,653779970,Lucasfilm
4060,4000000,9304609,Slough Pond
4061,84000000,275650703,Warner Bros.
4062,60000000,82150183,Touchstone Pictures
4063,102000000,358372926,Twentieth Century Fox
4064,63000000,296938801,New Line Cinema
4065,78000000,209196298,Universal Pictures
4066,100000000,193772504,Miramax
4067,15000000,18009625,Miramax
4068,30000000,180622424,Touchstone Pictures
4069,35000000,75395048,Touchstone Pictures
4070,,54639553,Touchstone Pictures
4071,19000000,32801173,Beverly Detroit
4072,50000000,119137784,Fox 2000 Pictures
4073,59000000,383257136,Twentieth Century Fox
4074,48000000,197079546,Columbia Pictures
4075,46000000,113758770,Alcon Entertainment
4076,140000000,445135288,Columbia Pictures
4077,80000000,273144151,Walt Disney Pictures
4078,45000000,306776732,Miramax
4079,11800000,47494916,Warner Bros.
4080,140000000,110041363,Walt Disney Animation Studios
4081,5000000,368744044,Gold Circle Films
4082,75000000,115374915,Icon Entertainment International
4083,43000000,69319426,Columbia Pictures
4084,70000000,277448382,Revolution Studios
4085,20000000,5368217,Dimension Films
4086,60000000,180630907,Universal Pictures
4087,25000000,24675714,New Line Cinema
4088,142000000,431971116,Eon Productions
4089,80000000,123729176,Warner Bros.
4090,,76585828,Kintop Pictures
4091,21000000,43928932,EuropaCorp
4092,25000000,51843679,Universal Pictures
4093,20000000,68349884,Warner Bros.
4094,5000000,38275483,Myriad Pictures
4095,55000000,154906693,Revolution Studios
4096,80000000,122563539,DreamWorks Animation
4097,54000000,155010032,New Line Cinema
4098,12000000,56298474,Handprint Entertainment
4099,13000000,97837138,Fox 2000 Pictures
4100,30000000,130549455,Universal Pictures
4101,30000000,33013805,Miramax
4102,10000000,16994625,Twentieth Century Fox
4103,31000000,177395557,Edko Films
4104,60000000,67336470,Paramount Pictures
4105,30000000,45867333,Warner Bros.
4106,35000000,45479110,Warner Bros.
4107,35000000,16838910,Quinta Communications
4108,25000000,108846072,Paramount Pictures
4109,17000000,95146283,Miramax
4110,12000000,52223306,Fox Searchlight Pictures
4111,1500000,30553394,Tonic Films
4112,,234255,Centre national du cinéma et de l'image animée (CNC)
4113,13000000,31167388,Revolution Studios
4114,18000000,43325009,Paramount Pictures
4115,50000000,171269535,Columbia Pictures
4116,,5427830,Red Chillies Entertainment
4117,36000000,102244770,New Line Cinema
4118,12000000,61141030,Fuzzy Bunny Films (I)
4119,5000000,23932055,25th Hour Productions
4120,6428966,8836958,Media Asia Films
4121,47000000,30002758,Twentieth Century Fox
4122,30000000,62274780,Twentieth Century Fox
4123,4000000,11832822,Kingsgate Films
4124,70000000,51386477,Columbia Pictures
4125,32000000,55305279,Lakeshore Entertainment
4126,12500000,23367586,Fox Searchlight Pictures
4127,8000000,16860964,Flan de Coco Films
4128,2000000,685608,Muse Productions
4129,4000000,2046061,CJ Entertainment
4130,38000000,51806184,Columbia Pictures
4131,42000000,63781810,Twentieth Century Fox
4132,60000000,199043471,Castle Rock Entertainment
4133,50000000,8382938,Warner Bros.
4134,35000000,29882645,Paramount Pictures
4135,250000,3809226,Cherry Sky Films
4136,15000000,52970014,Paramount Pictures
4137,30000000,105834556,New Line Cinema
4138,16000000,43411001,Revolution Studios
4139,20000000,57588485,Fox 2000 Pictures
4140,13000000,37664855,Dimension Films
4141,115000000,77628265,Metro-Goldwyn-Mayer (MGM)
4142,10000000,33526835,Avery Pix
4143,55000000,6632383,Universal Pictures
4144,25000000,41604473,Universal Pictures
4145,38000000,119723358,Dimension Films
4146,15000000,19344615,Walt Disney Pictures
4147,22000000,80693537,98 MPH Productions
4148,50000000,56714147,Warner Bros.
4149,70000000,32287044,Cheyenne Enterprises
4150,,128027976,Canal+
4151,10000000,1036520,Screen Gems
4152,500000,264349,2 Loop Films
4153,60000000,52323400,Universal Pictures
4154,15600000,13802599,Morgan Creek Entertainment
4155,27000000,73839240,All Girl Productions
4156,10000000,13904766,BBC Films
4157,,3116526,Dimension Films
4158,60000000,104391623,Blue Train Productions
4159,10000000,34411240,Twentieth Century Fox
4160,,64790996,El Deseo
4161,,1007747,Memfis Film
4162,29000000,20146150,FTM Productions
4163,100000000,65716126,First Light Production
4164,120000000,169956806,Columbia Pictures
4165,9000000,6919198,United Artists
4166,,2801397,Revolution Films
4167,70000000,25852764,Atlas Entertainment
4168,45000000,94935764,Paramount Pictures
4169,16000000,21672284,Warner Bros.
4170,40000000,2622015,Dimension Films
4171,40000000,8493890,Touchstone Pictures
4172,13500000,29027914,Focus Features
4173,1000000,1239183,Silver Sphere Corporation
4174,10000000,19576023,New Line Cinema
4175,7000000,2704951,Focus Puller Inc.
4176,50000000,31794718,Malpaso Productions
4177,85000000,78382433,Warner Bros.
4178,20000000,14946150,A Band Apart
4179,18000000,1073198,Castle Rock Entertainment
4180,3500000,3657876,Pioneer LDC
4181,12000000,77063924,Metro-Goldwyn-Mayer (MGM)
4182,3500000,41062976,South Pacific Pictures
4183,6000000,16217411,Rumbalara Films
4184,30000000,13414416,Columbia Pictures
4185,6500000,12633747,Paramount Pictures
4186,,25382911,Hell's Kitchen Films
4187,15000000,12150301,Alphaville Films
4188,250000,144008,Blockbuster Films
4189,20000000,15020293,Motion Picture Corporation of America (MPCA)
4190,,21107578,Scottish Screen
4191,10000000,3651462,United Artists Film Corporation
4192,70000000,66200782,Touchstone Pictures
4193,,42426583,BIM Distribuzione
4194,10000000,5808941,Odeon Films
4195,33000000,115035090,Walt Disney Pictures
4196,30000000,27674124,Miramax
4197,65000000,172855065,Walt Disney Pictures
4198,,4412203,Sony Pictures Classics
4199,14000000,6413915,Alliance Atlantis Communications
4200,12000000,12517488,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)"
4201,35000000,18012097,Walt Disney Pictures
4202,15000000,26306533,New Line Cinema
4203,25000000,12302219,Paramount Pictures
4204,3500000,254683,Epsilon Motion Pictures
4205,,33272835,Bac Films
4206,26000000,38793283,Paramount Pictures
4207,,308552,American Zoetrope
4208,20000000,115121981,Disney Television Animation
4209,,8690168,The State Hermitage Museum
4210,4000000,563711,Gold Circle Films
4211,40000000,18902015,MDP Worldwide
4212,,772336,Alliance Atlantis Motion Picture Production
4213,12000000,1440653,ApolloMedia Distribution
4214,10600000,33988736,Castelao Producciones
4215,60000000,55003135,Warner Bros.
4216,10000000,38068353,Fox Searchlight Pictures
4217,,462976,Citizen Films
4218,25000000,60694737,Paramount Pictures
4219,100000000,7103973,Castle Rock Entertainment
4220,,1758689,Bórd Scannán na hÉireann
4221,34000000,23833131,Happy Madison Productions
4222,2000000,3438804,Miramax
4223,21000000,10011050,Touchstone Pictures
4224,13000000,19233280,Screen Gems
4225,40000000,16872671,New Regency Productions
4226,85000000,77885672,Material
4227,,1692272,Det Danske Filminstitut
4228,1200000,68716,First Look International
4229,,411830,Arte France Cinéma
4230,70000000,20154899,Franchise Pictures
4231,8000000,28316451,Fox Searchlight Pictures
4232,10000000,6282446,CineWild
4233,,44310395,Melampo Cinematografica
4234,12500000,16318449,Beacon Communications
4235,9000000,2845696,Les Films Alain Sarde
4236,,3633509,Alta Films
4237,3000000,7777790,HBO Films
4238,12000000,33082548,Metro-Goldwyn-Mayer (MGM)
4239,25000000,14815898,Focus Features
4240,40000000,29676703,Franchise Pictures
4241,11000000,4247089,Miramax
4242,,104130,Intrinsic Value Films
4243,,132221,Gold Circle Films
4244,30000000,180906076,Miramax
4245,140000000,654264015,Walt Disney Pictures
4246,94000000,1146030912,New Line Cinema
4247,24000000,87135520,Dreamworks Pictures
4248,25000000,156595191,Warner Bros.
4249,40000000,245203167,Universal Pictures
4250,38000000,38955598,Universal Pictures
4251,76000000,236350661,Universal Pictures
4252,22000000,95708457,Lakeshore Entertainment
4253,3000000,15189934,Show East
4254,4000000,118686937,Focus Features
4255,80000000,68514844,Warner Bros.
4256,70000000,123218424,Columbia Pictures
4257,150000000,741847937,Warner Bros.
4258,15000000,24152155,Recorded Picture Company (RPC)
4259,2800000,1162593,CJ Entertainment
4260,94000000,940352645,Pixar Animation Studios
4261,137000000,245285165,Universal Pictures
4262,35000000,131095990,Paramount Pictures
4263,2000000,10128960,Fox Searchlight Pictures
4264,12600000,28650575,Summit Entertainment
4265,60000000,176070171,Paramount Pictures
4266,200000000,433371112,C-2 Pictures
4267,100000000,121975011,Universal Pictures
4268,8000000,58469210,Media 8 Entertainment
4269,150000000,427344325,Warner Bros.
4270,78000000,179179718,Marvel Enterprises
4271,150000000,211622535,Twentieth Century Fox
4272,60000000,38364277,Revolution Studios
4273,6000000,4988181,Wiseau-Films
4274,9500000,107363905,New Line Cinema
4275,80000000,207725639,Columbia Pictures
4276,140000000,454627263,Warner Bros.
4277,20000000,71406573,Walt Disney Pictures
4278,80000000,43935763,Paramount Pictures
4279,110000000,407711549,Twentieth Century Fox
4280,85000000,80981914,Columbia Pictures
4281,7000000,16829545,Spectacle Entertainment Group
4282,28000000,90259536,Columbia Pictures
4283,29000000,98769390,Columbia Pictures
4284,,22441497,Fidélité Productions
4285,79000000,173013509,Miramax
4286,40000000,190538630,Twentieth Century Fox
4287,12000000,23726793,Screen Gems
4288,30000000,48260279,New Line Cinema
4289,48000000,220673217,Dimension Films
4290,50000000,177502387,Lynda Obst Productions
4291,78000000,179265204,Angry Films
4292,25000000,50732139,Warner Bros.
4293,130000000,273339556,Columbia Pictures
4294,22000000,68296293,Touchstone Pictures
4295,65000000,141337989,Revolution Studios
4296,30000000,116632628,New Line Cinema
4297,81000000,484592874,Spyglass Entertainment
4298,10000000,16689283,Zentropa Entertainments
4299,33000000,223853736,New Line Cinema
4300,20000000,160846332,Casual Friday Productions
4301,120000000,259175788,Columbia Pictures
4302,45000000,124914842,Metro-Goldwyn-Mayer (MGM)
4303,17000000,23769505,Paramount Pictures
4304,75000000,195745823,Revolution Studios
4305,500000,54683487,Plunge Pictures LLC
4306,80000000,265328738,Columbia Pictures
4307,12000000,33030115,Archer Street Productions
4308,109000000,133960541,Universal Pictures
4309,128000000,250397798,Walt Disney Animation Studios
4310,10000000,402599,Gray Daisy Films
4311,75000000,86468162,Cheyenne Enterprises
4312,26000000,90941129,New Line Cinema
4313,20000000,60427839,This Is That Productions
4314,60000000,120801243,Universal Pictures
4315,40000000,160466000,Universal Pictures
4316,55000000,46061847,Lakeshore Entertainment
4317,62000000,65565672,Warner Bros.
4318,18000000,58878723,Touchstone Pictures
4319,87000000,148336445,Universal Pictures
4320,55000000,232722935,Universal Pictures
4321,18000000,101564935,Twentieth Century Fox
4322,,6291958,Alexandre Films
4323,95000000,160099222,Paramount Pictures
4324,3000000,10012022,HBO Films
4325,11000000,47488536,Revolution Studios
4326,38000000,197101678,Dimension Films
4327,54000000,7266209,Revolution Studios
4328,50000000,55495563,Metro-Goldwyn-Mayer (MGM)
4329,60000000,73498611,Paramount Pictures
4330,19000000,39267515,New Line Cinema
4331,60000000,80154140,New Regency Productions
4332,17000000,63102666,United Artists
4333,50000000,88323487,Touchstone Pictures
4334,68000000,81240406,Castle Rock Entertainment
4335,,8945072,Korea Pictures
4336,60000000,164433867,Revolution Studios
4337,60000000,117248958,Paramount Pictures
4338,40000000,19322135,Miramax
4339,18000000,62228395,Universal Pictures
4340,5000000,2466444,Lions Gate Films
4341,90000000,182290266,Walt Disney Pictures
4342,60000000,80773077,Dreamworks Pictures
4343,12000000,13818181,Boll Kino Beteiligungs GmbH & Co. KG
4344,56000000,12923936,Turner Pictures (I)
4345,16500000,16763804,Dreamworks Pictures
4346,36000000,44350926,"""DIA"" Productions GmbH & Co. KG"
4347,500000,8701337,SenArt Films
4348,,79316957,X-Filme Creative Pool
4349,50000000,42792561,Phoenix Pictures
4350,30000000,22954068,Miramax
4351,6000000,5141166,900 Films
4352,40000000,141591324,Columbia Pictures
4353,28000000,58795814,Metro-Goldwyn-Mayer (MGM)
4354,,20235426,EuropaCorp
4355,23000000,76490720,Columbia Pictures
4356,6000000,2944752,Lions Gate Films
4357,17000000,55534455,Walt Disney Pictures
4358,3200000,10464788,ContentFilm
4359,25000000,56489558,Warner Bros.
4360,20000000,44617342,Metro-Goldwyn-Mayer (MGM)
4361,,18750246,Castle Rock Entertainment
4362,,29119434,Touchstone Pictures
4363,10000000,93400759,Touchstone Pictures
4364,,13200241,Dharma Productions
4365,30000000,19526014,Miramax
4366,15000000,34622504,Warner Bros.
4367,60000000,88929111,Castle Rock Entertainment
4368,,8482993,Ren Film
4369,35000000,53293628,Revolution Studios
4370,46000000,101191884,Touchstone Pictures
4371,,7929307,Asmik Ace Entertainment
4372,6400000,2561820,Recorded Picture Company (RPC)
4373,75000000,51142659,Revolution Studios
4374,,528245,Moviola Film och Television AB
4375,,50097949,Columbia Pictures
4376,9500000,14776760,Les Armateurs
4377,,5762801,B.O.M. Film Productions Co.
4378,,167999,3B Productions
4379,55000000,65784503,Twentieth Century Fox
4380,,6585516,Australian Film Finance Corporation (AFFC)
4381,,453133,Madhouse
4382,,436365,National Lampoon
4383,,34196922,Asahi National Broadcasting Company
4384,,2905499,The Film Consortium
4385,,8604201,Nord-Ouest Films
4386,52000000,37713879,Metro-Goldwyn-Mayer (MGM)
4387,35000000,39468111,Fox 2000 Pictures
4388,24000000,23510621,Dreamworks Pictures
4389,,3783,M&M Productions
4390,41000000,34268701,Emperor Multimedia Group (EMG)
4391,,7986084,Good Machine
4392,4000000,826617,Mepris Films
4393,5000000,782606,World of Wonder Productions
4394,33000000,164729679,Touchstone Pictures
4395,20000000,8564586,New Line Cinema
4396,,21964072,Alcon Entertainment
4397,,2799773,BiBi Film
4398,40000000,26891849,Franchise Pictures
4399,15000000,23014206,Lions Gate Films
4400,850000,865028,Funny Boy Films
4401,35000000,11705002,Mandalay Pictures
4402,,8211508,Buena Vista International
4403,,12661189,Fox 2000 Pictures
4404,30000000,33972062,Paramount Pictures
4405,18000000,13585075,Dreamworks Pictures
4406,8000000,6586341,BBC Films
4407,,2707738,IFC Productions
4408,20000000,186303759,Disney Television Animation
4409,14000000,18191005,Dimension Films
4410,20000000,17432163,Metro-Goldwyn-Mayer (MGM)
4411,5000000,5175215,British Broadcasting Corporation (BBC)
4412,2500000,579986,Jasmine Productions Inc.
4413,12000000,4928883,19 Entertainment
4414,10000000,1271244,Alliance Atlantis Communications
4415,35200000,38620484,Dreamworks Pictures
